Line_Count File_Name
      24195 cdr_120_7019_2025-03-05-15-30-00.2337.csv
      19177 cdr_120_7019_2025-03-05-16-00-00.2338.csv
       7109 cdr_120_7019_2025-03-05-16-30-00.2339.csv
       7626 cdr_120_7019_2025-03-05-17-00-00.2340.csv
       7442 cdr_120_7019_2025-03-05-17-30-00.2341.csv
      10927 cdr_120_7019_2025-03-05-18-00-00.2342.csv
      19569 cdr_120_7019_2025-03-05-18-30-00.2343.csv
      12988 cdr_120_7019_2025-03-05-19-00-00.2344.csv
      12516 cdr_120_7019_2025-03-05-19-30-00.2345.csv
       4191 cdr_120_7019_2025-03-05-20-00-00.2346.csv
       2792 cdr_120_7019_2025-03-05-20-30-00.2347.csv
       1945 cdr_120_7019_2025-03-05-21-00-00.2348.csv
       2790 cdr_120_7019_2025-03-05-21-30-00.2349.csv
       1212 cdr_120_7019_2025-03-05-22-00-00.2350.csv
       1007 cdr_120_7019_2025-03-05-22-30-00.2351.csv
        435 cdr_120_7019_2025-03-05-23-00-00.2352.csv
        156 cdr_120_7019_2025-03-05-23-30-00.2353.csv
          0 cdr_120_7020_2025-03-05-00-00-00.2306.csv
         26 cdr_120_7020_2025-03-05-00-30-00.2307.csv
          0 cdr_120_7020_2025-03-05-01-00-00.2308.csv
          0 cdr_120_7020_2025-03-05-01-30-00.2309.csv
       1584 cdr_120_7020_2025-03-05-02-00-00.2310.csv
         18 cdr_120_7020_2025-03-05-02-30-00.2311.csv
          0 cdr_120_7020_2025-03-05-03-00-00.2312.csv
          0 cdr_120_7020_2025-03-05-03-30-00.2313.csv
          0 cdr_120_7020_2025-03-05-04-00-00.2314.csv
          0 cdr_120_7020_2025-03-05-04-30-00.2315.csv
          0 cdr_120_7020_2025-03-05-05-00-00.2316.csv
          0 cdr_120_7020_2025-03-05-05-30-00.2317.csv
          0 cdr_120_7020_2025-03-05-06-00-00.2318.csv
          0 cdr_120_7020_2025-03-05-06-30-00.2319.csv
          3 cdr_120_7020_2025-03-05-07-00-00.2320.csv
          0 cdr_120_7020_2025-03-05-07-30-00.2321.csv
       1088 cdr_120_7020_2025-03-05-08-00-00.2322.csv
       1280 cdr_120_7020_2025-03-05-08-30-00.2323.csv
       4334 cdr_120_7020_2025-03-05-09-00-00.2324.csv
        496 cdr_120_7020_2025-03-05-09-30-00.2325.csv
      37695 cdr_120_7020_2025-03-05-10-00-00.2326.csv
       3620 cdr_120_7020_2025-03-05-10-30-00.2327.csv
      17714 cdr_120_7020_2025-03-05-11-00-00.2328.csv
      44676 cdr_120_7020_2025-03-05-11-30-00.2329.csv
      15865 cdr_120_7020_2025-03-05-12-00-00.2330.csv
      19954 cdr_120_7020_2025-03-05-12-30-00.2331.csv
      12783 cdr_120_7020_2025-03-05-13-00-00.2332.csv
        844 cdr_120_7020_2025-03-05-13-30-00.2333.csv
       2094 cdr_120_7020_2025-03-05-14-00-00.2334.csv
       2353 cdr_120_7020_2025-03-05-14-30-00.2335.csv
       6962 cdr_120_7020_2025-03-05-15-00-00.2336.csv
       9053 cdr_120_7020_2025-03-05-15-30-00.2337.csv
      10880 cdr_120_7020_2025-03-05-16-00-00.2338.csv
        851 cdr_120_7020_2025-03-05-16-30-00.2339.csv
       2317 cdr_120_7020_2025-03-05-17-00-00.2340.csv
       1072 cdr_120_7020_2025-03-05-17-30-00.2341.csv
       2748 cdr_120_7020_2025-03-05-18-00-00.2342.csv
      16960 cdr_120_7020_2025-03-05-18-30-00.2343.csv
      20719 cdr_120_7020_2025-03-05-19-00-00.2344.csv
      38336 cdr_120_7020_2025-03-05-19-30-00.2345.csv
        857 cdr_120_7020_2025-03-05-20-00-00.2346.csv
        499 cdr_120_7020_2025-03-05-20-30-00.2347.csv
         22 cdr_120_7020_2025-03-05-21-00-00.2348.csv
        581 cdr_120_7020_2025-03-05-21-30-00.2349.csv
        109 cdr_120_7020_2025-03-05-22-00-00.2350.csv
       1426 cdr_120_7020_2025-03-05-22-30-00.2351.csv
          7 cdr_120_7020_2025-03-05-23-00-00.2352.csv
          0 cdr_120_7020_2025-03-05-23-30-00.2353.csv
          0 cdr_120_7021_2025-03-05-00-00-00.2306.csv
         41 cdr_120_7021_2025-03-05-00-30-00.2307.csv
          0 cdr_120_7021_2025-03-05-01-00-00.2308.csv
          0 cdr_120_7021_2025-03-05-01-30-00.2309.csv
       3230 cdr_120_7021_2025-03-05-02-00-00.2310.csv
         46 cdr_120_7021_2025-03-05-02-30-00.2311.csv
          7 cdr_120_7021_2025-03-05-03-00-00.2312.csv
          2 cdr_120_7021_2025-03-05-03-30-00.2313.csv
          2 cdr_120_7021_2025-03-05-04-00-00.2314.csv
          0 cdr_120_7021_2025-03-05-04-30-00.2315.csv
          0 cdr_120_7021_2025-03-05-05-00-00.2316.csv
          0 cdr_120_7021_2025-03-05-05-30-00.2317.csv
          3 cdr_120_7021_2025-03-05-06-00-00.2318.csv
          0 cdr_120_7021_2025-03-05-06-30-00.2319.csv
         13 cdr_120_7021_2025-03-05-07-00-00.2320.csv
          2 cdr_120_7021_2025-03-05-07-30-00.2321.csv
       1629 cdr_120_7021_2025-03-05-08-00-00.2322.csv
       2121 cdr_120_7021_2025-03-05-08-30-00.2323.csv
       9528 cdr_120_7021_2025-03-05-09-00-00.2324.csv
        755 cdr_120_7021_2025-03-05-09-30-00.2325.csv
      47319 cdr_120_7021_2025-03-05-10-00-00.2326.csv
       7749 cdr_120_7021_2025-03-05-10-30-00.2327.csv
      23492 cdr_120_7021_2025-03-05-11-00-00.2328.csv
      54825 cdr_120_7021_2025-03-05-11-30-00.2329.csv
      18200 cdr_120_7021_2025-03-05-12-00-00.2330.csv
      24990 cdr_120_7021_2025-03-05-12-30-00.2331.csv
      14658 cdr_120_7021_2025-03-05-13-00-00.2332.csv
       2042 cdr_120_7021_2025-03-05-13-30-00.2333.csv
       3681 cdr_120_7021_2025-03-05-14-00-00.2334.csv
       5540 cdr_120_7021_2025-03-05-14-30-00.2335.csv
      11256 cdr_120_7021_2025-03-05-15-00-00.2336.csv
      15306 cdr_120_7021_2025-03-05-15-30-00.2337.csv
      14377 cdr_120_7021_2025-03-05-16-00-00.2338.csv
       1610 cdr_120_7021_2025-03-05-16-30-00.2339.csv
       3867 cdr_120_7021_2025-03-05-17-00-01.2340.csv
       2409 cdr_120_7021_2025-03-05-17-30-00.2341.csv
       4393 cdr_120_7021_2025-03-05-18-00-00.2342.csv
      24694 cdr_120_7021_2025-03-05-18-30-00.2343.csv
      28003 cdr_120_7021_2025-03-05-19-00-00.2344.csv
      58122 cdr_120_7021_2025-03-05-19-30-00.2345.csv
       1073 cdr_120_7021_2025-03-05-20-00-00.2346.csv
        621 cdr_120_7021_2025-03-05-20-30-00.2347.csv
         48 cdr_120_7021_2025-03-05-21-00-00.2348.csv
        974 cdr_120_7021_2025-03-05-21-30-00.2349.csv
        187 cdr_120_7021_2025-03-05-22-00-00.2350.csv
       1778 cdr_120_7021_2025-03-05-22-30-00.2351.csv
         20 cdr_120_7021_2025-03-05-23-00-00.2352.csv
          2 cdr_120_7021_2025-03-05-23-30-00.2353.csv
       4653 cdr_120_7022_2025-03-05-00-00-00.2306.csv
       3740 cdr_120_7022_2025-03-05-00-30-00.2307.csv
       1817 cdr_120_7022_2025-03-05-01-00-00.2308.csv
        936 cdr_120_7022_2025-03-05-01-30-00.2309.csv
      24967 cdr_120_7022_2025-03-05-02-00-00.2310.csv
        858 cdr_120_7022_2025-03-05-02-30-00.2311.csv
        663 cdr_120_7022_2025-03-05-03-00-00.2312.csv
       1200 cdr_120_7022_2025-03-05-03-30-00.2313.csv
       1108 cdr_120_7022_2025-03-05-04-00-00.2314.csv
        678 cdr_120_7022_2025-03-05-04-30-00.2315.csv
       1584 cdr_120_7022_2025-03-05-05-00-00.2316.csv
       1512 cdr_120_7022_2025-03-05-05-30-00.2317.csv
       4666 cdr_120_7022_2025-03-05-06-00-00.2318.csv
       5758 cdr_120_7022_2025-03-05-06-30-00.2319.csv
      16678 cdr_120_7022_2025-03-05-07-00-00.2320.csv
      19572 cdr_120_7022_2025-03-05-07-30-00.2321.csv
      43269 cdr_120_7022_2025-03-05-08-00-00.2322.csv
      37800 cdr_120_7022_2025-03-05-08-30-00.2323.csv
      77983 cdr_120_7022_2025-03-05-09-00-00.2324.csv
      54131 cdr_120_7022_2025-03-05-09-30-00.2325.csv
     108502 cdr_120_7022_2025-03-05-10-00-00.2326.csv
      73783 cdr_120_7022_2025-03-05-10-30-00.2327.csv
      86919 cdr_120_7022_2025-03-05-11-00-00.2328.csv
      84101 cdr_120_7022_2025-03-05-11-30-00.2329.csv
      68872 cdr_120_7022_2025-03-05-12-00-00.2330.csv
      72050 cdr_120_7022_2025-03-05-12-30-00.2331.csv
      65694 cdr_120_7022_2025-03-05-13-00-00.2332.csv
      53971 cdr_120_7022_2025-03-05-13-30-00.2333.csv
      71818 cdr_120_7022_2025-03-05-14-00-00.2334.csv
      71704 cdr_120_7022_2025-03-05-14-30-00.2335.csv
      72199 cdr_120_7022_2025-03-05-15-00-00.2336.csv
      82769 cdr_120_7022_2025-03-05-15-30-00.2337.csv
      69388 cdr_120_7022_2025-03-05-16-00-00.2338.csv
      50981 cdr_120_7022_2025-03-05-16-30-00.2339.csv
      57190 cdr_120_7022_2025-03-05-17-00-00.2340.csv
      62265 cdr_120_7022_2025-03-05-17-30-00.2341.csv
      61198 cdr_120_7022_2025-03-05-18-00-00.2342.csv
      77751 cdr_120_7022_2025-03-05-18-30-00.2343.csv
      70729 cdr_120_7022_2025-03-05-19-00-00.2344.csv
      87561 cdr_120_7022_2025-03-05-19-30-00.2345.csv
      38304 cdr_120_7022_2025-03-05-20-00-00.2346.csv
      38371 cdr_120_7022_2025-03-05-20-30-00.2347.csv
      43445 cdr_120_7022_2025-03-05-21-00-00.2348.csv
      36773 cdr_120_7022_2025-03-05-21-30-00.2349.csv
      32574 cdr_120_7022_2025-03-05-22-00-00.2350.csv
      29126 cdr_120_7022_2025-03-05-22-30-00.2351.csv
      27651 cdr_120_7022_2025-03-05-23-00-00.2352.csv
      15020 cdr_120_7022_2025-03-05-23-30-00.2353.csv
        657 cdr_120_7023_2025-03-05-00-00-00.2306.csv
        609 cdr_120_7023_2025-03-05-00-30-00.2307.csv
        176 cdr_120_7023_2025-03-05-01-00-00.2308.csv
        101 cdr_120_7023_2025-03-05-01-30-00.2309.csv
      16599 cdr_120_7023_2025-03-05-02-00-00.2310.csv
        257 cdr_120_7023_2025-03-05-02-30-00.2311.csv
        182 cdr_120_7023_2025-03-05-03-00-00.2312.csv
        211 cdr_120_7023_2025-03-05-03-30-00.2313.csv
        132 cdr_120_7023_2025-03-05-04-00-00.2314.csv
         48 cdr_120_7023_2025-03-05-04-30-00.2315.csv
        168 cdr_120_7023_2025-03-05-05-00-00.2316.csv
        195 cdr_120_7023_2025-03-05-05-30-00.2317.csv
        833 cdr_120_7023_2025-03-05-06-00-00.2318.csv
       1069 cdr_120_7023_2025-03-05-06-30-00.2319.csv
       5958 cdr_120_7023_2025-03-05-07-00-00.2320.csv
       6505 cdr_120_7023_2025-03-05-07-30-00.2321.csv
      23194 cdr_120_7023_2025-03-05-08-00-00.2322.csv
      17940 cdr_120_7023_2025-03-05-08-30-00.2323.csv
      56974 cdr_120_7023_2025-03-05-09-00-00.2324.csv
      30593 cdr_120_7023_2025-03-05-09-30-00.2325.csv
      91027 cdr_120_7023_2025-03-05-10-00-00.2326.csv
      50514 cdr_120_7023_2025-03-05-10-30-00.2327.csv
      63498 cdr_120_7023_2025-03-05-11-00-00.2328.csv
      69157 cdr_120_7023_2025-03-05-11-30-00.2329.csv
      53546 cdr_120_7023_2025-03-05-12-00-00.2330.csv
      52745 cdr_120_7023_2025-03-05-12-30-00.2331.csv
      43600 cdr_120_7023_2025-03-05-13-00-00.2332.csv
      30422 cdr_120_7023_2025-03-05-13-30-00.2333.csv
      50639 cdr_120_7023_2025-03-05-14-00-00.2334.csv
      52018 cdr_120_7023_2025-03-05-14-30-00.2335.csv
      55295 cdr_120_7023_2025-03-05-15-00-00.2336.csv
      68998 cdr_120_7023_2025-03-05-15-30-00.2337.csv
      53974 cdr_120_7023_2025-03-05-16-00-00.2338.csv
      30113 cdr_120_7023_2025-03-05-16-30-00.2339.csv
      36755 cdr_120_7023_2025-03-05-17-00-00.2340.csv
      40154 cdr_120_7023_2025-03-05-17-30-00.2341.csv
      40618 cdr_120_7023_2025-03-05-18-00-00.2342.csv
      60088 cdr_120_7023_2025-03-05-18-30-00.2343.csv
      54469 cdr_120_7023_2025-03-05-19-00-00.2344.csv
      75179 cdr_120_7023_2025-03-05-19-30-00.2345.csv
      19742 cdr_120_7023_2025-03-05-20-00-00.2346.csv
      19572 cdr_120_7023_2025-03-05-20-30-00.2347.csv
      21943 cdr_120_7023_2025-03-05-21-00-00.2348.csv
      18879 cdr_120_7023_2025-03-05-21-30-00.2349.csv
      15280 cdr_120_7023_2025-03-05-22-00-00.2350.csv
      12889 cdr_120_7023_2025-03-05-22-30-00.2351.csv
      10636 cdr_120_7023_2025-03-05-23-00-00.2352.csv
       4189 cdr_120_7023_2025-03-05-23-30-00.2353.csv
          0 cdr_120_7024_2025-03-05-00-00-00.2306.csv
          0 cdr_120_7024_2025-03-05-00-30-00.2307.csv
          0 cdr_120_7024_2025-03-05-01-00-00.2308.csv
          0 cdr_120_7024_2025-03-05-01-30-00.2309.csv
          0 cdr_120_7024_2025-03-05-02-00-00.2310.csv
          0 cdr_120_7024_2025-03-05-02-30-00.2311.csv
          0 cdr_120_7024_2025-03-05-03-00-00.2312.csv
          0 cdr_120_7024_2025-03-05-03-30-00.2313.csv
          0 cdr_120_7024_2025-03-05-04-00-00.2314.csv
          0 cdr_120_7024_2025-03-05-04-30-00.2315.csv
          0 cdr_120_7024_2025-03-05-05-00-00.2316.csv
          0 cdr_120_7024_2025-03-05-05-30-00.2317.csv
          0 cdr_120_7024_2025-03-05-06-00-00.2318.csv
          0 cdr_120_7024_2025-03-05-06-30-00.2319.csv
          0 cdr_120_7024_2025-03-05-07-00-00.2320.csv
          0 cdr_120_7024_2025-03-05-07-30-00.2321.csv
          0 cdr_120_7024_2025-03-05-08-00-00.2322.csv
          0 cdr_120_7024_2025-03-05-08-30-00.2323.csv
          0 cdr_120_7024_2025-03-05-09-00-00.2324.csv
          0 cdr_120_7024_2025-03-05-09-30-00.2325.csv
       6411 cdr_120_7024_2025-03-05-10-00-00.2326.csv
       8034 cdr_120_7024_2025-03-05-10-30-00.2327.csv
        168 cdr_120_7024_2025-03-05-11-00-00.2328.csv
       2381 cdr_120_7024_2025-03-05-11-30-00.2329.csv
       1074 cdr_120_7024_2025-03-05-12-00-00.2330.csv
        488 cdr_120_7024_2025-03-05-12-30-00.2331.csv
       1617 cdr_120_7024_2025-03-05-13-00-00.2332.csv
       2706 cdr_120_7024_2025-03-05-13-30-00.2333.csv
       4353 cdr_120_7024_2025-03-05-14-00-00.2334.csv
       2489 cdr_120_7024_2025-03-05-14-30-00.2335.csv
       3284 cdr_120_7024_2025-03-05-15-00-00.2336.csv
       8425 cdr_120_7024_2025-03-05-15-30-00.2337.csv
        841 cdr_120_7024_2025-03-05-16-00-00.2338.csv
       1424 cdr_120_7024_2025-03-05-16-30-00.2339.csv
        586 cdr_120_7024_2025-03-05-17-00-00.2340.csv
        275 cdr_120_7024_2025-03-05-17-30-00.2341.csv
        575 cdr_120_7024_2025-03-05-18-00-00.2342.csv
        125 cdr_120_7024_2025-03-05-18-30-00.2343.csv
         30 cdr_120_7024_2025-03-05-19-00-00.2344.csv
         44 cdr_120_7024_2025-03-05-19-30-00.2345.csv
        135 cdr_120_7024_2025-03-05-20-00-00.2346.csv
         45 cdr_120_7024_2025-03-05-20-30-00.2347.csv
          0 cdr_120_7024_2025-03-05-21-00-00.2348.csv
          0 cdr_120_7024_2025-03-05-21-30-00.2349.csv
          0 cdr_120_7024_2025-03-05-22-00-00.2350.csv
          0 cdr_120_7024_2025-03-05-22-30-00.2351.csv
          0 cdr_120_7024_2025-03-05-23-00-00.2352.csv
          0 cdr_120_7024_2025-03-05-23-30-00.2353.csv
         78 cdr_120_7025_2025-03-05-00-00-00.2306.csv
        170 cdr_120_7025_2025-03-05-00-30-00.2307.csv
          7 cdr_120_7025_2025-03-05-01-00-00.2308.csv
          5 cdr_120_7025_2025-03-05-01-30-00.2309.csv
      11624 cdr_120_7025_2025-03-05-02-00-00.2310.csv
        154 cdr_120_7025_2025-03-05-02-30-00.2311.csv
         87 cdr_120_7025_2025-03-05-03-00-00.2312.csv
         65 cdr_120_7025_2025-03-05-03-30-00.2313.csv
         41 cdr_120_7025_2025-03-05-04-00-00.2314.csv
