Line_Count File_Name
          0 cdr_244_9000_2025-03-04-00-00-00.2352.csv
          0 cdr_244_9000_2025-03-04-00-30-00.2353.csv
          0 cdr_244_9000_2025-03-04-01-00-00.2354.csv
          0 cdr_244_9000_2025-03-04-01-30-00.2355.csv
          0 cdr_244_9000_2025-03-04-02-00-00.2356.csv
          0 cdr_244_9000_2025-03-04-02-30-00.2357.csv
          0 cdr_244_9000_2025-03-04-03-00-00.2358.csv
          0 cdr_244_9000_2025-03-04-03-30-00.2359.csv
          0 cdr_244_9000_2025-03-04-04-00-00.2360.csv
          0 cdr_244_9000_2025-03-04-04-30-00.2361.csv
          0 cdr_244_9000_2025-03-04-05-00-00.2362.csv
          0 cdr_244_9000_2025-03-04-05-30-00.2363.csv
          0 cdr_244_9000_2025-03-04-06-00-00.2364.csv
          0 cdr_244_9000_2025-03-04-06-30-00.2365.csv
          0 cdr_244_9000_2025-03-04-07-00-00.2366.csv
          0 cdr_244_9000_2025-03-04-07-30-00.2367.csv
          0 cdr_244_9000_2025-03-04-08-00-00.2368.csv
          0 cdr_244_9000_2025-03-04-08-30-00.2369.csv
          0 cdr_244_9000_2025-03-04-09-00-00.2370.csv
          0 cdr_244_9000_2025-03-04-09-30-00.2371.csv
       5907 cdr_244_9000_2025-03-04-10-00-00.2372.csv
       1442 cdr_244_9000_2025-03-04-10-30-00.2373.csv
      19271 cdr_244_9000_2025-03-04-11-00-00.2374.csv
       3455 cdr_244_9000_2025-03-04-11-30-00.2375.csv
       5194 cdr_244_9000_2025-03-04-12-00-00.2376.csv
       1757 cdr_244_9000_2025-03-04-12-30-00.2377.csv
       2206 cdr_244_9000_2025-03-04-13-00-00.2378.csv
        440 cdr_244_9000_2025-03-04-13-30-00.2379.csv
       4669 cdr_244_9000_2025-03-04-14-00-00.2380.csv
       1959 cdr_244_9000_2025-03-04-14-30-00.2381.csv
       4245 cdr_244_9000_2025-03-04-15-00-00.2382.csv
       7171 cdr_244_9000_2025-03-04-15-30-00.2383.csv
       9390 cdr_244_9000_2025-03-04-16-00-00.2384.csv
       7280 cdr_244_9000_2025-03-04-16-30-00.2385.csv
      13354 cdr_244_9000_2025-03-04-17-00-00.2386.csv
      21275 cdr_244_9000_2025-03-04-17-30-00.2387.csv
      14160 cdr_244_9000_2025-03-04-18-00-00.2388.csv
       4076 cdr_244_9000_2025-03-04-18-30-00.2389.csv
       1905 cdr_244_9000_2025-03-04-19-00-00.2390.csv
        446 cdr_244_9000_2025-03-04-19-30-00.2391.csv
        433 cdr_244_9000_2025-03-04-20-00-00.2392.csv
       5885 cdr_244_9000_2025-03-04-20-30-00.2393.csv
          0 cdr_244_9000_2025-03-04-21-00-00.2394.csv
          0 cdr_244_9000_2025-03-04-21-30-00.2395.csv
          0 cdr_244_9000_2025-03-04-22-00-00.2396.csv
          0 cdr_244_9000_2025-03-04-22-30-00.2397.csv
          0 cdr_244_9000_2025-03-04-23-00-00.2398.csv
          0 cdr_244_9000_2025-03-04-23-30-00.2399.csv
          0 cdr_244_9001_2025-03-04-00-00-00.2352.csv
          0 cdr_244_9001_2025-03-04-00-30-00.2353.csv
          0 cdr_244_9001_2025-03-04-01-00-00.2354.csv
          0 cdr_244_9001_2025-03-04-01-30-00.2355.csv
          0 cdr_244_9001_2025-03-04-02-00-00.2356.csv
          0 cdr_244_9001_2025-03-04-02-30-00.2357.csv
          0 cdr_244_9001_2025-03-04-03-00-00.2358.csv
          0 cdr_244_9001_2025-03-04-03-30-00.2359.csv
          0 cdr_244_9001_2025-03-04-04-00-00.2360.csv
          0 cdr_244_9001_2025-03-04-04-30-00.2361.csv
          0 cdr_244_9001_2025-03-04-05-00-00.2362.csv
          0 cdr_244_9001_2025-03-04-05-30-00.2363.csv
          0 cdr_244_9001_2025-03-04-06-00-00.2364.csv
          0 cdr_244_9001_2025-03-04-06-30-00.2365.csv
          0 cdr_244_9001_2025-03-04-07-00-00.2366.csv
          0 cdr_244_9001_2025-03-04-07-30-00.2367.csv
          0 cdr_244_9001_2025-03-04-08-00-00.2368.csv
          0 cdr_244_9001_2025-03-04-08-30-00.2369.csv
          0 cdr_244_9001_2025-03-04-09-00-00.2370.csv
          0 cdr_244_9001_2025-03-04-09-30-00.2371.csv
       5906 cdr_244_9001_2025-03-04-10-00-00.2372.csv
       1441 cdr_244_9001_2025-03-04-10-30-00.2373.csv
      19255 cdr_244_9001_2025-03-04-11-00-00.2374.csv
       3453 cdr_244_9001_2025-03-04-11-30-00.2375.csv
       5194 cdr_244_9001_2025-03-04-12-00-00.2376.csv
